asset_hash,name,name_candidates,candidate_count,resolved,types,wads,aset_rows,block_count,example_block
0x5EC91D62,global_debris_bricks01,global_debris_bricks01,1,1,texture,vz.wad,1,1,blocks\VZ\resident2_P000_Q3.block
0x5ECA0922,aloutpost_bld_garage01_roof_ruin_nm,aloutpost_bld_garage01_roof_ruin_nm,1,1,texture,vz.wad,1,1,blocks\VZ\aloutpost_bld_garage01_P000_Q3.block
0x5ECADCAE,vz_state_oiljob011_01_pristine_tinygeometry_tgr30_tgc33_0x00143cf5,vz_state_oiljob011_01_pristine_tinygeometry_tgr30_tgc33_0x00143cf5,1,1,model,vz.wad,1,1,blocks\VZ\c30184_P000_Q3.block
0x5ECB535F,vz_hum_soldierelite_lba_sm,vz_hum_soldierelite_lba_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30940_P000_Q3.block
0x5ECD18B5,,,0,0,model,vz.wad,1,1,blocks\VZ\c30618_P000_Q3.block
0x5ECD6D9B,village_bld_farming03_ruin_lod,village_bld_farming03_ruin_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c31165_P000_Q3.block
0x5ECF5D8B,GUR_Job_Briefing_Diaz,GUR_Job_Briefing_Diaz,1,1,facefxanimationset,vz.wad,1,1,blocks\VZ\gurstarter1_P000_Q3.block
0x5ED054FB,,,0,0,animation,vz.wad,1,1,blocks\VZ\characternameanimgroup_mattias_P000_Q3.block
0x5ED15698,oc_hum_mercenary_heavy_ub_sm,oc_hum_mercenary_heavy_ub_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30934_P000_Q3.block
0x5ED31926,jungle_env_rock05_sm,jungle_env_rock05_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30057_P000_Q3.block
0x5ED7A0C1,civ_veh_boat_saltonsea_4_sm,civ_veh_boat_saltonsea_4_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30424_P000_Q3.block
0x5EDA1D0A,all_stingray_driverhatch_actionhijack_getin_section04loopc_fb,all_stingray_driverhatch_actionhijack_getin_section04loopc_fb,1,1,animation,vz.wad,1,1,blocks\VZ\hijack_stingrayii_P000_Q3.block
0x5EDCAF21,groutpost_bld_earthmover_caterpillar_dm,groutpost_bld_earthmover_caterpillar_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c30526_P000_Q3.block
0x5EDD69B0,vz_state_All_Hq_Structures,vz_state_All_Hq_Structures;vz_state_all_hq_structures,2,1,layer,vz.wad,1,1,blocks\VZ\vz_state_all_hq_structures_P000_Q3.block
0x5EE5CB98,veh_8cylinderold,veh_8cylinderold,1,1,soundbank;sounddb;wavebank,vz.wad,3,1,blocks\VZ\veh_8cylinderold_P000_Q3.block
0x5EE5F22D,global_veh_transport_wheel_sm,global_veh_transport_wheel_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c31092_P000_Q3.block
0x5EE6E09E,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5EE70CDA,port_cranegantry_d_nm,port_cranegantry_d_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30144_P000_Q3.block
0x5EE9928D,,,0,0,lowresterrain,vz.wad,1,1,blocks\VZ\low_res_terrain_P000_Q3.block
0x5EEA0066,,,0,0,scrub,vz.wad,1,1,blocks\VZ\c30052_P000_Q3.block
0x5EEB2E58,,,0,0,effect,vz.wad,1,1,blocks\VZ\effects_P000_Q3.block
0x5EF14434,all_testscript,all_testscript,1,1,script,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5EFC4FF3,aloutpost_bld_barracks01_ruin_lod,aloutpost_bld_barracks01_ruin_lod,1,1,texture,vz.wad,1,1,blocks\VZ\aloutpost_bld_barracks01_P000_Q3.block
0x5EFE89D6,GurCon050,GurCon050;Gurcon050;gurCon050;gurcon050,4,1,script,vz.wad,1,1,blocks\VZ\scripts_vz_P000_Q3.block
0x5EFFDAE9,,,0,0,animation,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5F00D8D1,vz_Gur_Job012_g,vz_Gur_Job012_g,1,1,layer,vz.wad,1,1,blocks\VZ\layers_static_P000_Q3.block
0x5F024DB0,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5F02ADA0,shanty_bld_house01_roof01_sm,shanty_bld_house01_roof01_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30252_P000_Q3.block
0x5F056793,,,0,0,terrainmesh,vz.wad,1,1,blocks\VZ\c30060_P000_Q3.block
0x5F08ECF9,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5F0B526C,global_env_rocktall01_nm,global_env_rocktall01_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c31175_P000_Q3.block
0x5F0F7B76,OilCon001,OilCon001;Oilcon001;oilCon001;oilcon001,4,1,script,vz.wad,1,1,blocks\VZ\scripts_vz_P000_Q3.block
0x5F108339,groutpost_bld_shackperm03_windows_dm,groutpost_bld_shackperm03_windows_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c30529_P000_Q3.block
0x5F11CB20,,,0,0,lowresterrain,vz.wad,1,1,blocks\VZ\low_res_terrain_P000_Q3.block
0x5F1782F9,Vz_State_PirJob012_10_Staging,Vz_State_PirJob012_10_Staging;vz_state_pirjob012_10_staging,2,1,layer,vz.wad,1,1,blocks\VZ\vz_state_pirjob012_10_staging_P000_Q3.block
0x5F1950DD,margarita_bld_hotelresort01_railway_nm,margarita_bld_hotelresort01_railway_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30263_P000_Q3.block
0x5F1A9B88,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5F1C70B3,industrial_bld_warehousesmall02_ruin_lod,industrial_bld_warehousesmall02_ruin_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c31450_P000_Q3.block
0x5F1CF60F,global_env_scrub03,global_env_scrub03,1,1,model;texture,vz.wad,2,1,blocks\VZ\c30260_P000_Q3.block
0x5F21DB0E,caracas_bld_historical04_wall_dm,caracas_bld_historical04_wall_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c30022_P000_Q3.block
0x5F225582,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5F22CB8F,global_bld_potty01_dm,global_bld_potty01_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c32329_P000_Q3.block
0x5F24C605,village_bld_housestilts02_roof01_sm,village_bld_housestilts02_roof01_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c31169_P000_Q3.block
0x5F277307,vz_terrainglobal_r00_c02_0x0003fcd5,vz_terrainglobal_r00_c02_0x0003fcd5,1,1,texture,vz.wad,1,1,blocks\VZ\c30642_P000_Q3.block
0x5F29B599,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_mi35_P000_Q3.block
0x5F2D97EC,,,0,0,lineregion,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5F2DF12D,jungle_env_treetall03_imposter_nm,jungle_env_treetall03_imposter_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c32791_P000_Q3.block
0x5F2E7103,global_decal_concrete_bullet_01,global_decal_concrete_bullet_01,1,1,texture,vz.wad,1,1,blocks\VZ\resident2_P000_Q3.block
0x5F2F8B4F,global_att_pipethicka,global_att_pipethicka,1,1,texture,vz.wad,1,1,blocks\VZ\c39999_P000_Q3.block
0x5F322377,,,0,0,animation,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5F38D51A,up_deliverycrate_nm,up_deliverycrate_nm,1,1,texture,vz.wad,1,1,blocks\VZ\resident2_P000_Q3.block
0x5F39BA65,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5F3A05D4,village_bld_food02_roof_dm,village_bld_food02_roof_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c31112_P000_Q3.block
0x5F3A54BC,,,0,0,scrub,vz.wad,1,1,blocks\VZ\c31518_P000_Q3.block
0x5F3AAE4F,hijack_amx30,hijack_amx30,1,1,script,vz.wad,1,1,blocks\VZ\hijack_amx30_P000_Q3.block
0x5F3D74D5,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5F412671,pr_hum_boss_ub_sm,pr_hum_boss_ub_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c33327_P000_Q3.block
0x5F419783,aloutpost_bld_hanger_alpha_nm_ruin,aloutpost_bld_hanger_alpha_nm_ruin,1,1,texture,vz.wad,1,1,blocks\VZ\c31904_P000_Q3.block
0x5F43C7C1,pmcoutpost_bld_guardtower,pmcoutpost_bld_guardtower,1,1,model,vz.wad,1,1,blocks\VZ\c30680_P000_Q3.block
0x5F4932EC,village_bld_toolsshed_floor_ruin_dm,village_bld_toolsshed_floor_ruin_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c31172_P000_Q3.block
0x5F52E12A,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5F561976,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5F592EFA,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5F5A2DC6,global_veh_68valiant_nm,global_veh_68valiant_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30555_P000_Q3.block
0x5F5D9F65,civ_hum_protester_female_ubb_sm,civ_hum_protester_female_ubb_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30572_P000_Q3.block
0x5F5E69B2,vz_angel_falls_tiny_tinygeometry_tgr18_tgc10_0x00144036,vz_angel_falls_tiny_tinygeometry_tgr18_tgc10_0x00144036,1,1,model,vz.wad,1,1,blocks\VZ\c31527_P000_Q3.block
0x5F676CC6,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5F67E6B6,caracas_bld_plazaparquecentral01_grass_nm,caracas_bld_plazaparquecentral01_grass_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30918_P000_Q3.block
0x5F6878BA,vz_angel_falls_tiny_tinygeometry_tgr17_tgc05_0x00144048,vz_angel_falls_tiny_tinygeometry_tgr17_tgc05_0x00144048,1,1,model,vz.wad,1,1,blocks\VZ\c31525_P000_Q3.block
0x5F69F7A2,al_veh_boat_destroyer_details02_dm,al_veh_boat_destroyer_details02_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c31666_P000_Q3.block
0x5F6E5C67,margarita_hotelpool_grass_dm,margarita_hotelpool_grass_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c31483_P000_Q3.block
0x5F6F6450,merida_bld_plazachurch,merida_bld_plazachurch,1,1,model,vz.wad,1,1,blocks\VZ\merida_bld_plazachurch_P000_Q3.block
0x5F743FEC,,,0,0,model,vz.wad,1,1,blocks\VZ\resident2_P000_Q3.block
0x5F770E24,pr_veh_boat_cutter_lod_dm,pr_veh_boat_cutter_lod_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c31274_P000_Q3.block
0x5F78F3EC,mountain_bld_bunkerdestroyed_doors_frame_dm,mountain_bld_bunkerdestroyed_doors_frame_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c32855_P000_Q3.block
0x5F7984CF,maracaibo_bld_gasstation_misc03_nm,maracaibo_bld_gasstation_misc03_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30595_P000_Q3.block
0x5F79BAF6,chinaoutpost_interior_barrela_sm,chinaoutpost_interior_barrela_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c32130_P000_Q3.block
0x5F7D5B01,white_sidewalk_straight_sm,white_sidewalk_straight_sm,1,1,texture,vz.wad,1,1,blocks\VZ\whiteroads_P000_Q3.block
0x5F7E1155,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5F896B41,spiel_job_all05_jennifer,spiel_job_all05_jennifer,1,1,script,vz.wad,1,1,blocks\VZ\all005_job_P000_Q3.block
0x5F896D79,village_bld_housestilts03_wall_sm,village_bld_housestilts03_wall_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c31168_P000_Q3.block
0x5F8BF31D,civ_veh_car_rtr_crappy_nm,civ_veh_car_rtr_crappy_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c31180_P000_Q3.block
0x5F8CD30C,vz_state_alljob005_05_defenses_tinygeometry_tgr19_tgc08_0x00143a16,vz_state_alljob005_05_defenses_tinygeometry_tgr19_tgc08_0x00143a16,1,1,model,vz.wad,1,1,blocks\VZ\c34182_P000_Q3.block
0x5F8EB8D3,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5F8F8FC3,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5F972D89,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5F9A6160,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5F9ADF42,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_zbd2000_P000_Q3.block
0x5F9AE536,hud_icon_match,hud_icon_match,1,1,texture,vz.wad,1,1,blocks\VZ\c32720_P000_Q3.block
0x5F9EC5AA,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5FA18D0F,civ_veh_car_taxi_tercel_dm,civ_veh_car_taxi_tercel_dm,1,1,texture,vz.wad,1,1,blocks\VZ\civ_veh_car_taxi_tercel_P000_Q3.block
0x5FA27A15,civ_hum_casualfemale_head_e_nm,civ_hum_casualfemale_head_e_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30791_P000_Q3.block
0x5FA48A25,cumana_bld_corner16x16d_doors,cumana_bld_corner16x16d_doors,1,1,texture,vz.wad,1,1,blocks\VZ\c30451_P000_Q3.block
0x5FAA8551,civ_hum_poorfemale_uba_sm,civ_hum_poorfemale_uba_sm,1,1,texture,vz.wad,1,1,blocks\VZ\civ_hum_poor_P000_Q3.block
0x5FAD5E50,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_ah1z_P000_Q3.block
0x5FB14DFD,global_ruin_floor_ceiling_sm,global_ruin_floor_ceiling_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c39998_P000_Q3.block
0x5FB2B779,vz_state_oiljob011_04_pristine_tinygeometry_tgr21_tgc32_0x00143cfd,vz_state_oiljob011_04_pristine_tinygeometry_tgr21_tgc32_0x00143cfd,1,1,model,vz.wad,1,1,blocks\VZ\c31360_P000_Q3.block
0x5FB457CE,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_armwrestle_P000_Q3.block
0x5FBA3915,global_weapon_ak47,global_weapon_ak47,1,1,model;texture,vz.wad,2,1,blocks\VZ\resident2_P000_Q3.block
0x5FBB2D9A,industrial_cartundercarriage_sm,industrial_cartundercarriage_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30534_P000_Q3.block
0x5FBE3271,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_mh53j_P000_Q3.block
0x5FC1A5A8,,,0,0,lowresterrain,vz.wad,1,1,blocks\VZ\low_res_terrain_P000_Q3.block
0x5FC8DA90,groutpost_bld_earthmover_alpha_ruin_sm,groutpost_bld_earthmover_alpha_ruin_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30526_P000_Q3.block
0x5FC93C19,oilrig_bld_pontoonbase_02_sm,oilrig_bld_pontoonbase_02_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c31440_P000_Q3.block
0x5FCC50AC,MrxShop,MrxShop,1,1,script,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5FCF7952,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5FD61D9D,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5FD7C588,vz_state_oiljob008_i_pristine_tinygeometry_tgr05_tgc20_0x00143ce4,vz_state_oiljob008_i_pristine_tinygeometry_tgr05_tgc20_0x00143ce4,1,1,model,vz.wad,1,1,blocks\VZ\c30156_P000_Q3.block
0x5FD92AEA,marsh_bridge01_concrete_ruin_dm,marsh_bridge01_concrete_ruin_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c31074_P000_Q3.block
0x5FDA0CCE,industrial_bld_warehouselarge02_lod,industrial_bld_warehouselarge02_lod,1,1,texture,vz.wad,1,1,blocks\VZ\c30144_P000_Q3.block
0x5FDA3A54,vz_state_gurcon002_pristine_tinygeometry_tgr11_tgc30_0x00143bb9,vz_state_gurcon002_pristine_tinygeometry_tgr11_tgc30_0x00143bb9,1,1,model,vz.wad,1,1,blocks\VZ\c30107_P000_Q3.block
0x5FDB13B4,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5FDC4C5F,,,0,0,lineregion,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5FDF90E2,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5FE050A9,sniper_reticle_dot,sniper_reticle_dot,1,1,texture,vz.wad,1,1,blocks\VZ\c33386_P000_Q3.block
0x5FE2DF7E,oilcon001_pic_4,oilcon001_pic_4,1,1,texture,vz.wad,1,1,blocks\VZ\c33057_P000_Q3.block
0x5FE4BF5D,vz_state_pirjob012_04_staging_tinygeometry_tgr20_tgc23_0x00143d72,vz_state_pirjob012_04_staging_tinygeometry_tgr20_tgc23_0x00143d72,1,1,model,vz.wad,1,1,blocks\VZ\c34456_P000_Q3.block
0x5FE560EF,proutpost_bld_pavillion02,proutpost_bld_pavillion02,1,1,texture,vz.wad,1,1,blocks\VZ\c31346_P000_Q3.block
0x5FE6468A,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5FE6D1AA,groutpost_bld_shackbus_dm,groutpost_bld_shackbus_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c30548_P000_Q3.block
0x5FE7CD5E,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5FE82173,allcon001_briefing_i12,allcon001_briefing_i12,1,1,texture,vz.wad,1,1,blocks\VZ\scaleform_allcon001briefing_P000_Q3.block
0x5FE8782F,all_alouette_driverdoor_actionhijack_section02_fb,all_alouette_driverdoor_actionhijack_section02_fb,1,1,animation,vz.wad,1,1,blocks\VZ\hijack_alouette3_P000_Q3.block
0x5FE8B57A,civ_veh_car_valiant_crappy_wheel_dm,civ_veh_car_valiant_crappy_wheel_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c32177_P000_Q3.block
0x5FEA921A,MrxTaskObjectiveEnterVehicle,MrxTaskObjectiveEnterVehicle,1,1,script,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5FF11589,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_turbosquid_P000_Q3.block
0x5FF3CCA5,pmc_veh_motorcycle_r71_sm,pmc_veh_motorcycle_r71_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c33260_P000_Q3.block
0x5FF412A5,vzoutpost_walla,vzoutpost_walla,1,1,model,vz.wad,1,1,blocks\VZ\c31158_P000_Q3.block
0x5FF68A5F,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x5FFB205E,,,0,0,animation,vz.wad,1,1,blocks\VZ\characternameanimgroup_mattias_P000_Q3.block
0x6001836D,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_m2a3_P000_Q3.block
0x600429C3,caracas_rampgovernment01_wall,caracas_rampgovernment01_wall,1,1,texture,vz.wad,1,1,blocks\VZ\c30275_P000_Q3.block
0x60050C4B,ch_veh_boat_destroyer_sphera_nm,ch_veh_boat_destroyer_sphera_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c32072_P000_Q3.block
0x60066D08,ch_veh_boat_huangfeng_hull3_nm,ch_veh_boat_huangfeng_hull3_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c32073_P000_Q3.block
0x6007236E,vz_maracaibo_tiny_tinygeometry_tgr31_tgc33_0x00144e78,vz_maracaibo_tiny_tinygeometry_tgr31_tgc33_0x00144e78,1,1,model,vz.wad,1,1,blocks\VZ\c30185_P000_Q3.block
0x6009519D,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x600A1F99,vzoutpost_bld_hangar_oc,vzoutpost_bld_hangar_oc,1,1,model,vz.wad,1,1,blocks\VZ\c34529_P000_Q3.block
0x600A9DA4,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x600C079A,vz_mar_outskirt_roads,vz_mar_outskirt_roads,1,1,layer,vz.wad,1,1,blocks\VZ\layers_static_P000_Q3.block
0x600EDC85,,,0,0,animation,vz.wad,1,1,blocks\VZ\characternameanimgroup_chris_P000_Q3.block
0x600F09CA,pmc_hum_mattias_v2_chain_sm,pmc_hum_mattias_v2_chain_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c33236_P000_Q3.block
0x6011F2D6,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_md500_P000_Q3.block
0x6012CBAE,,,0,0,scrub,vz.wad,1,1,blocks\VZ\c31375_P000_Q3.block
0x601318C1,oc_hum_mercenary_heavy_lb_sm,oc_hum_mercenary_heavy_lb_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30934_P000_Q3.block
0x60160D21,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x6016F574,,,0,0,terrainmesh,vz.wad,1,1,blocks\VZ\c30302_P000_Q3.block
0x601789C2,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x601A1292,island_bld_tower01,island_bld_tower01,1,1,model,vz.wad,1,1,blocks\VZ\c30971_P000_Q3.block
0x601D2A16,spiel_job_all04_jennifer,spiel_job_all04_jennifer,1,1,script,vz.wad,1,1,blocks\VZ\all004_job_P000_Q3.block
0x601DBA3E,,,0,0,scrub,vz.wad,1,1,blocks\VZ\c30912_P000_Q3.block
0x601E72F5,vz_terrainglobal_r00_c12_0x0003fcdf,vz_terrainglobal_r00_c12_0x0003fcdf,1,1,texture,vz.wad,1,1,blocks\VZ\c31235_P000_Q3.block
0x601F7602,vz_angel_falls_grass01_tall_r05_c04_0x00135499,vz_angel_falls_grass01_tall_r05_c04_0x00135499,1,1,scrub,vz.wad,1,1,blocks\VZ\c30234_P000_Q3.block
0x60200721,al_hum_asian_head_a,al_hum_asian_head_a,1,1,texture,vz.wad,1,1,blocks\VZ\c30632_P000_Q3.block
0x60206F90,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x60266604,gr_hum_worker_ub,gr_hum_worker_ub,1,1,texture,vz.wad,1,1,blocks\VZ\c31034_P000_Q3.block
0x602B8F09,MrxTaskObjectiveProtect,MrxTaskObjectiveProtect,1,1,script,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x602D521A,,,0,0,lowresterrain,vz.wad,1,1,blocks\VZ\low_res_terrain_P000_Q3.block
0x602E9266,chinaoutpost_bld_hangar01_balustrade_dm,chinaoutpost_bld_hangar01_balustrade_dm,1,1,texture,vz.wad,1,1,blocks\VZ\c32121_P000_Q3.block
0x602EA2B1,player_mattias_bare_technoviking,player_mattias_bare_technoviking,1,1,animation,vz.wad,1,1,blocks\VZ\c33163_P000_Q3.block
0x602ED711,commercial_bld_supermarket_ruin_lod,commercial_bld_supermarket_ruin_lod,1,1,texture,vz.wad,1,1,blocks\VZ\commercial_bld_supermarket_P000_Q3.block
0x60307E10,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_huey_P000_Q3.block
0x60335F40,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x6034BD6F,Vz_state_temp_staging_GurCon002,Vz_state_temp_staging_GurCon002;vz_state_temp_staging_gurcon002,2,1,layer,vz.wad,1,1,blocks\VZ\vz_state_temp_staging_gurcon002_P000_Q3.block
0x60388732,al_hum_officer_a_holster,al_hum_officer_a_holster,1,1,texture,vz.wad,1,1,blocks\VZ\c30632_P000_Q3.block
0x604149F9,,,0,0,effect,vz.wad,1,1,blocks\VZ\effects_P000_Q3.block
0x60465420,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x6048BB64,font_16_xbox,font_16_xbox,1,1,font,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x60497640,,,0,0,model,vz.wad,1,1,blocks\VZ\c31478_P000_Q3.block
0x604A9CF5,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x604ABE34,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_armwrestle_P000_Q3.block
0x604D2D83,white_sidewalk_corner,white_sidewalk_corner,1,1,texture,vz.wad,1,1,blocks\VZ\whiteroads_P000_Q3.block
0x604E06C4,vz_att_deathsquad_capeb_nm,vz_att_deathsquad_capeb_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30171_P000_Q3.block
0x6050A315,,,0,0,model,vz.wad,1,1,blocks\VZ\c30704_P000_Q3.block
0x6054695F,outskirt_bld_market01_ruin_sm,outskirt_bld_market01_ruin_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30672_P000_Q3.block
0x60547279,vz_state_PirCon003_Deliverables,vz_state_PirCon003_Deliverables;vz_state_pircon003_deliverables,2,1,layer,vz.wad,1,1,blocks\VZ\vz_state_pircon003_deliverables_P000_Q3.block
0x60572DEE,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_md500_P000_Q3.block
0x605BED65,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x605D5E77,vz_state_sol_base_pristine,vz_state_sol_base_pristine,1,1,layer,vz.wad,1,1,blocks\VZ\vz_state_sol_base_pristine_P000_Q3.block
0x605F661A,vz_jungle_mountain_tiny_tinygeometry_tgr05_tgc29_0x00144eb7,vz_jungle_mountain_tiny_tinygeometry_tgr05_tgc29_0x00144eb7,1,1,model,vz.wad,1,1,blocks\VZ\c31432_P000_Q3.block
0x6062A070,village_bld_farming02_wooden_nm,village_bld_farming02_wooden_nm,1,1,texture,vz.wad,1,1,blocks\VZ\village_bld_farming02_P000_Q3.block
0x6064AAAB,vz_caracas_grassjungle_r07_c09_0x0013be0d,vz_caracas_grassjungle_r07_c09_0x0013be0d,1,1,scrub,vz.wad,1,1,blocks\VZ\c30727_P000_Q3.block
0x6067F638,aloutpost_bld_command_window_ruin_sm,aloutpost_bld_command_window_ruin_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30734_P000_Q3.block
0x60686285,global_corrugatedroof01_sm,global_corrugatedroof01_sm,1,1,texture,vz.wad,1,1,blocks\VZ\c30609_P000_Q3.block
0x606ACAAB,global_benchpark,global_benchpark,1,1,model;texture,vz.wad,2,1,blocks\VZ\c30487_P000_Q3.block
0x606ACBB8,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x60754D78,,,0,0,lineregion,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x60773CA2,civ_att_protester_bandanab,civ_att_protester_bandanab,1,1,texture,vz.wad,1,1,blocks\VZ\c30572_P000_Q3.block
0x60775A84,,,0,0,terrainmesh,vz.wad,1,1,blocks\VZ\c30827_P000_Q3.block
0x60779E16,,,0,0,animation,vz.wad,1,1,blocks\VZ\vehiclenameanimgroup_ztz63a_P000_Q3.block
0x6077B1B2,,,0,0,path,vz.wad,1,1,blocks\VZ\resident_P000_Q3.block
0x607C6603,global_bridgetransition_nm,global_bridgetransition_nm,1,1,texture,vz.wad,1,1,blocks\VZ\c30873_P000_Q3.block
