wad,row_index,asset_hash,name,name_candidates,candidate_count,type_id,type_name,type_hash,block_index,block_path,sub_offset,is_primary,secondary_ref,secondary_name
vz.wad,15888,0xF9960E73,residential_bld_corner16x16c,residential_bld_corner16x16c,1,19,model,0x5B724250,1241,blocks\VZ\c30608_P000_Q3.block,3839,0,0xFFFFFFFF,
vz.wad,15889,0xDA1D8548,commercial_wallshort,commercial_wallshort,1,19,model,0x5B724250,1152,blocks\VZ\c30485_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15890,0x941E63E2,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15891,0x20B3A66F,,,0,29,effect,0x5608BD5A,3459,blocks\VZ\effects_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15892,0x26738D40,,,0,16,animation,0x18166555,3006,blocks\VZ\vehicleclassanimgroup_truckmid_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15893,0xADA290C1,,,0,16,animation,0x18166555,3493,blocks\VZ\vehiclenameanimgroup_swamp_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15894,0x29CBDDD2,,,0,12,scrub,0x600B904E,800,blocks\VZ\c30070_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15895,0x69230F68,MrxGuiSniperScope,MrxGuiSniperScope;mrxguisniperscope,2,35,script,0x42498680,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15896,0x14F3AF76,,,0,16,animation,0x18166555,3371,blocks\VZ\vehiclenameanimgroup_huey_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15897,0xC64755E3,vz_veh_truck_m35_softcommon_lod_dm,vz_veh_truck_m35_softcommon_lod_dm,1,27,texture,0xF011157A,952,blocks\VZ\c30254_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15898,0xFC9B506F,gr_att_heavy_a_backpack,gr_att_heavy_a_backpack,1,27,texture,0xF011157A,1567,blocks\VZ\c31034_P000_Q3.block,4265,0,0x1602FFFF,
vz.wad,15899,0xBD95DAAF,chinaoutpost_interior_job,chinaoutpost_interior_job,1,19,model,0x5B724250,2099,blocks\VZ\c32129_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15900,0xFC6F4311,merida_market02_sm,merida_market02_sm,1,27,texture,0xF011157A,1131,blocks\VZ\c30459_P000_Q3.block,3827,0,0x14F7FFFF,
vz.wad,15901,0x65C2DBB4,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15902,0x60547279,vz_state_PirCon003_Deliverables,vz_state_PirCon003_Deliverables;vz_state_pircon003_deliverables,2,9,layer,0xE6B81A54,256,blocks\VZ\vz_state_pircon003_deliverables_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15903,0xE4BFF8CB,jungle_road10_straightmerge,jungle_road10_straightmerge,1,27,texture,0xF011157A,3321,blocks\VZ\jungleroad10_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15904,0xA03F0FA7,,,0,30,lineregion,0x6310807F,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15905,0xF31D442D,,,0,16,animation,0x18166555,3362,blocks\VZ\characternameanimgroup_jennifer_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15906,0xCB78FCD1,jungle_env_plantsmall02_nm,jungle_env_plantsmall02_nm,1,27,texture,0xF011157A,2424,blocks\VZ\c32785_P000_Q3.block,4783,0,0x1CC5FFFF,
vz.wad,15907,0xD58CF229,global_roof_concrete01_nm_ruin,global_roof_concrete01_nm_ruin,1,27,texture,0xF011157A,2264,blocks\VZ\c32502_P000_Q3.block,4679,0,0x1BD1FFFF,
vz.wad,15908,0x07567D59,dbgfollow,dbgfollow,1,27,texture,0xF011157A,2150,blocks\VZ\c32228_P000_Q3.block,4632,0,0xFFFFFFFF,
vz.wad,15909,0xA8C7E0CD,,,0,16,animation,0x18166555,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15910,0x786327A8,pmc_hum_proppilot_ub_nm,pmc_hum_proppilot_ub_nm,1,27,texture,0xF011157A,2581,blocks\VZ\c33241_P000_Q3.block,4934,0,0x1E5028AE,
vz.wad,15911,0xE4A6648E,al_hum_white_headb,al_hum_white_headb,1,27,texture,0xF011157A,1983,blocks\VZ\c31657_P000_Q3.block,4406,0,0x18E0FFFF,
vz.wad,15912,0x2F8585E0,,,0,19,model,0x5B724250,2610,blocks\VZ\c33292_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15913,0x7FC81BF7,,,0,30,lineregion,0x6310807F,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15914,0x0866B59E,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15915,0xC38EF1B4,proutpost_sand_ruin_sm,proutpost_sand_ruin_sm,1,27,texture,0xF011157A,1327,blocks\VZ\c30719_P000_Q3.block,4197,0,0xFFFFFFFF,
vz.wad,15916,0x1510075D,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15917,0xA09B8C40,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15918,0x8E14D91A,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15919,0xC44C750E,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15920,0xA21D68BE,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15921,0xAB19FA89,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15922,0x7CE7698C,,,0,30,lineregion,0x6310807F,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15923,0x15FF2313,maracaibo_bld_corner16x32a_pristine_lod,maracaibo_bld_corner16x32a_pristine_lod,1,27,texture,0xF011157A,1239,blocks\VZ\c30606_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15924,0x45B26692,Vz_State_AllJob005_02_Destroyed,Vz_State_AllJob005_02_Destroyed;vz_state_alljob005_02_destroyed,2,9,layer,0xE6B81A54,183,blocks\VZ\vz_state_alljob005_02_destroyed_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15925,0xC910FBF8,,,0,16,animation,0x18166555,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15926,0xF6EA7325,civ_veh_car_r90_wheel_sm,civ_veh_car_r90_wheel_sm,1,27,texture,0xF011157A,3462,blocks\VZ\civ_veh_car_r90_P000_Q3.block,5286,0,0xFFFFFFFF,
vz.wad,15927,0x14EB1648,vz_Pir_Job007_a,vz_Pir_Job007_a,1,9,layer,0xE6B81A54,29,blocks\VZ\layers_static_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15928,0xBBB11EC1,cartel_att_briefcaselt_hat_nm,cartel_att_briefcaselt_hat_nm,1,27,texture,0xF011157A,2058,blocks\VZ\c32044_P000_Q3.block,4497,0,0x1A11FFFF,
vz.wad,15929,0x753E8859,,,0,16,animation,0x18166555,3165,blocks\VZ\vehiclenameanimgroup_dragster_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15930,0x1F84F8CC,margarita_bld_club01_wall_ruin_nm,margarita_bld_club01_wall_ruin_nm,1,27,texture,0xF011157A,1924,blocks\VZ\c31491_P000_Q3.block,4077,0,0x15E124B3,
vz.wad,15931,0x974B46E8,chinaoutpost_bld_tent01,chinaoutpost_bld_tent01,1,19,model,0x5B724250,1050,blocks\VZ\c30364_P000_Q3.block,3835,0,0xFFFFFFFF,
vz.wad,15932,0x90A3B857,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15933,0xBB2E7566,,,0,16,animation,0x18166555,3142,blocks\VZ\vehiclenameanimgroup_mh53j_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15934,0xA65E06D1,vz_terrainglobal_r13_c00_0x000746aa,vz_terrainglobal_r13_c00_0x000746aa,1,27,texture,0xF011157A,906,blocks\VZ\c30202_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15935,0x5678646A,vz_caracas_scrub,vz_caracas_scrub,1,9,layer,0xE6B81A54,29,blocks\VZ\layers_static_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15936,0x84701C9A,veh_support,veh_support,1,6,wavebank,0xF753F6D0,3192,blocks\VZ\sound_resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15937,0xBBA48C87,,,0,30,lineregion,0x6310807F,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15938,0x34A27C6E,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15939,0x7EB24570,proutpost_bld_dormitory,proutpost_bld_dormitory,1,19,model,0x5B724250,1322,blocks\VZ\c30712_P000_Q3.block,4296,0,0xFFFFFFFF,
vz.wad,15940,0xA97695E7,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15941,0x66446483,industrial_stairwelllonga_nm,industrial_stairwelllonga_nm,1,27,texture,0xF011157A,1397,blocks\VZ\c30798_P000_Q3.block,4355,0,0x178A2AAF,
vz.wad,15942,0x8667D998,,,0,30,lineregion,0x6310807F,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15943,0x0D1756E9,village_bld_docks_floor_ruin_nm,village_bld_docks_floor_ruin_nm,1,27,texture,0xF011157A,1520,blocks\VZ\c30965_P000_Q3.block,3854,0,0x174A2A51,
vz.wad,15944,0x7A7EF8E6,jungle_env_largecanopy01_leaves,jungle_env_largecanopy01_leaves,1,27,texture,0xF011157A,1139,blocks\VZ\c30470_P000_Q3.block,4044,0,0x16FA20F4,
vz.wad,15945,0x8B68BB6A,jungle_bridge_woodpedestriana_lod,jungle_bridge_woodpedestriana_lod,1,27,texture,0xF011157A,1447,blocks\VZ\c30865_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15946,0x6FBC3801,vz_State_PmcCon018_Veh,vz_State_PmcCon018_Veh;vz_state_pmccon018_veh,2,9,layer,0xE6B81A54,314,blocks\VZ\vz_state_pmccon018_veh_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15947,0x99A20F0F,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15948,0x516CE83D,global_towerelectrical01,global_towerelectrical01,1,19,model,0x5B724250,1054,blocks\VZ\c30368_P000_Q3.block,4118,0,0xFFFFFFFF,
vz.wad,15949,0xFFAE8FFD,,,0,16,animation,0x18166555,3310,blocks\VZ\vehiclenameanimgroup_mi26_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15950,0xF4EE9084,proutpost_bld_shacksmall04_wall_sm,proutpost_bld_shacksmall04_wall_sm,1,27,texture,0xF011157A,780,blocks\VZ\c30043_P000_Q3.block,4089,0,0x180422C2,
vz.wad,15951,0x8066EBA2,global_griffiti01,global_griffiti01,1,27,texture,0xF011157A,1203,blocks\VZ\c30546_P000_Q3.block,3779,0,0x15E7FFFF,
vz.wad,15952,0x383BF405,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15953,0x062EC7CB,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15954,0x0140AD34,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15955,0xEB33D081,civ_veh_boat_saltonsea_1_nm,civ_veh_boat_saltonsea_1_nm,1,27,texture,0xF011157A,1107,blocks\VZ\c30424_P000_Q3.block,3717,0,0x189022FA,
vz.wad,15956,0xDABCB170,civ_hum_business_a_head_nm,civ_hum_business_a_head_nm,1,27,texture,0xF011157A,1612,blocks\VZ\c31091_P000_Q3.block,4255,0,0x17A32B70,
vz.wad,15957,0x4EAC4350,vz_State_ChiCon002_Depot_Pristine,vz_State_ChiCon002_Depot_Pristine;vz_state_ChiCon002_Depot_Pristine;vz_state_chicon002_Depot_Pristine;vz_state_chicon002_depot_pristine,4,9,layer,0xE6B81A54,211,blocks\VZ\vz_state_chicon002_depot_pristine_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15958,0x00F56A80,mrxtaskobjectiveaccept,mrxtaskobjectiveaccept,1,35,script,0x42498680,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15959,0xF8023D8B,spiel_minorcontract_chi53_jennifer,spiel_minorcontract_chi53_jennifer,1,35,script,0x42498680,3257,blocks\VZ\chi053_con_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15960,0x4A93CBCC,groutpost_bld_shackcave05_doors_dm,groutpost_bld_shackcave05_doors_dm,1,27,texture,0xF011157A,1023,blocks\VZ\c30332_P000_Q3.block,3663,0,0x15D2FFFF,
vz.wad,15961,0x8606473D,al_hum_medic_a_helmet_sm,al_hum_medic_a_helmet_sm,1,27,texture,0xF011157A,1264,blocks\VZ\c30632_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15962,0x3A060AEA,,,0,16,animation,0x18166555,3493,blocks\VZ\vehiclenameanimgroup_swamp_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15963,0xE6D3C61A,,,0,16,animation,0x18166555,3552,blocks\VZ\vehicleclassanimgroup_automedium_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15964,0xC6D83676,,,0,16,animation,0x18166555,3371,blocks\VZ\vehiclenameanimgroup_huey_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15965,0x5B8D89EE,global_att_loadingdocka_01_ruin_lod,global_att_loadingdocka_01_ruin_lod,1,27,texture,0xF011157A,1829,blocks\VZ\c31365_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15966,0xE59723FD,pmcoutpost_planter01,pmcoutpost_planter01,1,19,model,0x5B724250,954,blocks\VZ\c30257_P000_Q3.block,3749,0,0xFFFFFFFF,
vz.wad,15967,0x834812E5,all_huey_driverdoor_actionhijack_getin_loope_fb,all_huey_driverdoor_actionhijack_getin_loope_fb,1,16,animation,0x18166555,3358,blocks\VZ\hijack_huey_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15968,0x308D692F,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15969,0x628EE897,vz_state_pmccon017_easy,vz_state_pmccon017_easy,1,9,layer,0xE6B81A54,264,blocks\VZ\vz_state_pmccon017_easy_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15970,0xE80ABE1C,global_veh_klr650_sm,global_veh_klr650_sm,1,27,texture,0xF011157A,3166,blocks\VZ\global_veh_klr650_P000_Q3.block,5171,0,0xFFFFFFFF,
vz.wad,15971,0xFE3B16B9,vz_veh_apc_m113_command_lod,vz_veh_apc_m113_command_lod,1,27,texture,0xF011157A,2923,blocks\VZ\c34501_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15972,0x1703BFB5,vz_angel_falls_grassjungle_r08_c02_0x00139dc9,vz_angel_falls_grassjungle_r08_c02_0x00139dc9,1,12,scrub,0x600B904E,1372,blocks\VZ\c30768_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15973,0x76322ECA,all_huey_driverdoor_actionhijack_getin_looph_fb,all_huey_driverdoor_actionhijack_getin_looph_fb,1,16,animation,0x18166555,3358,blocks\VZ\hijack_huey_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15974,0x1EFFBAAA,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15975,0x505572CA,global_roof03,global_roof03,1,27,texture,0xF011157A,2976,blocks\VZ\c39998_P000_Q3.block,3674,0,0x186EFFFF,
vz.wad,15976,0x1D1C54A8,caracas_bld_historical02_iron_nm,caracas_bld_historical02_iron_nm,1,27,texture,0xF011157A,767,blocks\VZ\c30021_P000_Q3.block,4109,0,0x18572A94,
vz.wad,15977,0x4085FEBE,village_bld_farmhouse_ruin_lod,village_bld_farmhouse_ruin_lod,1,27,texture,0xF011157A,1072,blocks\VZ\c30387_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15978,0xA4D3C01D,all_mi35_driverdoor_actionhijack_getin_section01failure_fb,all_mi35_driverdoor_actionhijack_getin_section01failure_fb,1,16,animation,0x18166555,3389,blocks\VZ\hijack_mi35_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15979,0xC23B306A,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15980,0x586DECD1,ch_veh_helicopter_ka29b_sm,ch_veh_helicopter_ka29b_sm,1,27,texture,0xF011157A,3560,blocks\VZ\ch_veh_helicopter_ka29b_P000_Q3.block,5333,0,0x20912C52,
vz.wad,15981,0x41C50527,,,0,16,animation,0x18166555,3324,blocks\VZ\vehiclenameanimgroup_impact_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15982,0x457EBB29,,,0,12,scrub,0x600B904E,1324,blocks\VZ\c30714_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15983,0xC95C04B1,global_ramp_roadlessrider,global_ramp_roadlessrider,1,19,model,0x5B724250,1582,blocks\VZ\c31057_P000_Q3.block,4295,0,0x1719FFFF,
vz.wad,15984,0x94C5AA75,vz_state_chicon054_pristine_tinygeometry_tgr08_tgc12_0x00143ace,vz_state_chicon054_pristine_tinygeometry_tgr08_tgc12_0x00143ace,1,19,model,0x5B724250,872,blocks\VZ\c30167_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15985,0x0222B8E6,maracaibo_bld_stagerepublica_windows_sm,maracaibo_bld_stagerepublica_windows_sm,1,27,texture,0xF011157A,1407,blocks\VZ\c30816_P000_Q3.block,3740,0,0xFFFFFFFF,
vz.wad,15986,0x7964A35D,,,0,12,scrub,0x600B904E,1534,blocks\VZ\c30989_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15987,0xCD900D24,caracas_bld_governmentcorner01_rail_sm,caracas_bld_governmentcorner01_rail_sm,1,27,texture,0xF011157A,970,blocks\VZ\c30275_P000_Q3.block,3585,0,0xFFFFFFFF,
vz.wad,15988,0x9ACB2E34,,,0,29,effect,0x5608BD5A,3459,blocks\VZ\effects_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15989,0x997FD299,,,0,16,animation,0x18166555,3552,blocks\VZ\vehicleclassanimgroup_automedium_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15990,0xC7530F38,spiel_minorcontract_oil21_jennifer,spiel_minorcontract_oil21_jennifer,1,35,script,0x42498680,3162,blocks\VZ\oil021_con_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15991,0x8748AE61,vz_Gur_job002_h,vz_Gur_job002_h,1,9,layer,0xE6B81A54,29,blocks\VZ\layers_static_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15992,0xA2C8299D,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15993,0x8458CAA1,village_tablewooda_sm,village_tablewooda_sm,1,27,texture,0xF011157A,2734,blocks\VZ\c33638_P000_Q3.block,5030,0,0xFFFFFFFF,
vz.wad,15994,0x6C1E0EF4,caracas_portplateau01_lod,caracas_portplateau01_lod,1,27,texture,0xF011157A,1415,blocks\VZ\c30825_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15995,0xC1B26AC9,vz_state_mar_city_ruined_tinygeometry_tgr22_tgc32_0x00143c7e,vz_state_mar_city_ruined_tinygeometry_tgr22_tgc32_0x00143c7e,1,19,model,0x5B724250,2871,blocks\VZ\c34368_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15996,0x28CF8529,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15997,0x938E4555,civ_hum_protester_female_acca,civ_hum_protester_female_acca,1,27,texture,0xF011157A,1213,blocks\VZ\c30572_P000_Q3.block,3773,0,0xFFFFFFFF,
vz.wad,15998,0x7C45B32E,all_ah1z_driverdoor_actionhijack_getin_section06_fb,all_ah1z_driverdoor_actionhijack_getin_section06_fb,1,16,animation,0x18166555,2980,blocks\VZ\hijack_ah1z_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,15999,0xE57CC485,,,0,16,animation,0x18166555,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,16000,0x12EC2C29,,,0,29,effect,0x5608BD5A,3459,blocks\VZ\effects_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,16001,0x29BC1157,chinaoutpost_bld_tent01top_nm,chinaoutpost_bld_tent01top_nm,1,27,texture,0xF011157A,1050,blocks\VZ\c30364_P000_Q3.block,3835,0,0x17412592,
vz.wad,16002,0x1297E48B,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,16003,0xF9C9C9E3,pmc_hum_chris_v4_ub_nm,pmc_hum_chris_v4_ub_nm,1,27,texture,0xF011157A,2555,blocks\VZ\c33212_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,16004,0xC035FD63,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,16005,0xB3D333AD,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,16006,0x95ED9A90,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,16007,0x24587B66,,,0,12,scrub,0x600B904E,769,blocks\VZ\c30023_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,16008,0xBEAFE1AD,gr_veh_truck_m35_bed_guntruck_sm,gr_veh_truck_m35_bed_guntruck_sm,1,27,texture,0xF011157A,2350,blocks\VZ\c32616_P000_Q3.block,4752,0,0x1C61FFFF,
vz.wad,16009,0x5401A90D,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,16010,0xB7F30BA3,vz_terrainglobal_r05_c19_0x0003fd4a,vz_terrainglobal_r05_c19_0x0003fd4a,1,27,texture,0xF011157A,1868,blocks\VZ\c31405_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,16011,0x483E33A5,ch_hum_heavy_acc,ch_hum_heavy_acc,1,27,texture,0xF011157A,1914,blocks\VZ\c31478_P000_Q3.block,3837,0,0xFFFFFFFF,
vz.wad,16012,0x868A6195,global_debris_tile,global_debris_tile,1,27,texture,0xF011157A,2209,blocks\VZ\c32361_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,16013,0xA06F368D,city_bld_apartment05_parts01_nm,city_bld_apartment05_parts01_nm,1,27,texture,0xF011157A,3508,blocks\VZ\city_bld_apartment05_P000_Q3.block,5305,0,0x20792C16,
vz.wad,16014,0x6CBE86D9,aloutpost_bld_helipad,aloutpost_bld_helipad,1,19,model,0x5B724250,2013,blocks\VZ\c31899_P000_Q3.block,4464,0,0xFFFFFFFF,
vz.wad,16015,0xDCE08204,shanty_env_tree03,shanty_env_tree03,1,19,model,0x5B724250,973,blocks\VZ\c30278_P000_Q3.block,4310,0,0xFFFFFFFF,
vz.wad,16016,0x86533B88,vzoutpost_bld_guardtower_roof_damaged_nm,vzoutpost_bld_guardtower_roof_damaged_nm,1,27,texture,0xF011157A,1493,blocks\VZ\c30930_P000_Q3.block,3762,0,0x18442330,
vz.wad,16017,0x6463C9A0,pmc_hum_eva_head,pmc_hum_eva_head,1,27,texture,0xF011157A,2563,blocks\VZ\c33220_P000_Q3.block,4910,0,0x1E0F2882,
vz.wad,16018,0x00A7703E,,,0,16,animation,0x18166555,3327,blocks\VZ\vehicleclassanimgroup_hmmwv_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,16019,0x3A13AE5B,,,0,30,lineregion,0x6310807F,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,16020,0xBC51703B,industrial_bld_warehouse01d_ruin,industrial_bld_warehouse01d_ruin,1,27,texture,0xF011157A,1901,blocks\VZ\c31454_P000_Q3.block,4340,0,0x177F232A,
vz.wad,16021,0x88475295,vz_state_jetcon001_pristine_tinygeometry_tgr35_tgc20_0x00143c57,vz_state_jetcon001_pristine_tinygeometry_tgr35_tgc20_0x00143c57,1,19,model,0x5B724250,1430,blocks\VZ\c30840_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,16022,0xC6ECC679,icon_hijack_joystick_right,icon_hijack_joystick_right,1,27,texture,0xF011157A,2411,blocks\VZ\c32751_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,16023,0x314261AA,global_weapon_rpk_sm,global_weapon_rpk_sm,1,27,texture,0xF011157A,1573,blocks\VZ\c31045_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,16024,0x67044D01,global_env_treetropical02_imposter_dm,global_env_treetropical02_imposter_dm,1,27,texture,0xF011157A,2224,blocks\VZ\c32396_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,16025,0xC49BA91A,global_roof_concrete03,global_roof_concrete03,1,27,texture,0xF011157A,779,blocks\VZ\c30042_P000_Q3.block,3870,0,0x17E9FFFF,
vz.wad,16026,0xEA156B90,,,0,16,animation,0x18166555,3183,blocks\VZ\resident2_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,16027,0x76BDF95A,global_dumpstergraylong,global_dumpstergraylong,1,27,texture,0xF011157A,1152,blocks\VZ\c30485_P000_Q3.block,4319,0,0x179924E9,
vz.wad,16028,0x7A621612,,,0,29,effect,0x5608BD5A,3459,blocks\VZ\effects_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,16029,0x44662639,vz_state_alljob010_03_pristine_tinygeometry_tgr21_tgc09_0x00143a3b,vz_state_alljob010_03_pristine_tinygeometry_tgr21_tgc09_0x00143a3b,1,19,model,0x5B724250,934,blocks\VZ\c30233_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,16030,0x53B825FD,gr_veh_apc_m113_aa_nm,gr_veh_apc_m113_aa_nm,1,27,texture,0xF011157A,1183,blocks\VZ\c30524_P000_Q3.block,3927,0,0x15FB2411,
vz.wad,16031,0xD5F1117D,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
vz.wad,16032,0x4E830DE5,,,0,28,path,0xBCFE6314,3185,blocks\VZ\resident_P000_Q3.block,65535,1,0xFFFFFFFF,
