name,pandemic_hash_m2_hex,pandemic_hash_m2_dec,is_vehicle,entry_index,value_hex,aux0_hex,aux1_hex
fx_EmitFlame,0xF7505100,4149235968,0,744,0x800061FB,0x0000BE2B,0xF7505100
fx_EmitFlameOil,0x3D4CD6C0,1028445888,0,3714,0x80009560,0x0000B68A,0x3D4CD6C0
fx_EmitFlameOilrigTower,0x88237E81,2284027521,0,747,0x800061FE,0xFFFFFFFF,0x88237E81
fx_EmitFlameOilrigTower_smoke,0x7F8DC56B,2139997547,0,5736,0x8000AD5C,0x00003FBC,0x7F8DC56B
fx_EmitFlameSmall,0x0EBC8B29,247237417,0,741,0x800061F7,0x0000524D,0x0EBC8B29
fx_EmitFlameTiny,0x4CB97C3A,1287224378,0,742,0x800061F8,0x0000997E,0x4CB97C3A
fx_EmitSmokeStack,0x00A433FE,10761214,0,746,0x800061FD,0x00006836,0x00A433FE
fx_engineDamageSmoke,0x499056C2,1234196162,0,1269,0x80006D74,0x00003539,0x499056C2
fx_engineHeatHaze,0x49A06570,1235248496,0,1268,0x80006D73,0x000021BE,0x49A06570
fx_Explosion_Huge,0x09EC0A9B,166464155,0,1517,0x80007174,0xFFFFFFFF,0x09EC0A9B
fx_Explosion_Huge_LOD0,0x6AB2FF79,1790115705,0,5727,0x8000AD51,0x000053CF,0x6AB2FF79
fx_Explosion_Huge_LOD1,0x90B0FCB4,2427518132,0,5728,0x8000AD52,0x00008FFD,0x90B0FCB4
fx_Explosion_HugeBoat,0x431548E1,1125468385,1,5957,0x8000B1FA,0xFFFFFFFF,0x431548E1
fx_Explosion_HugeOil,0x78A27901,2023913729,0,752,0x80006204,0x0000785F,0x78A27901
fx_Explosion_HugeOil_LOD0,0xFC01CDB3,4227976627,0,5725,0x8000AD4F,0x0000120B,0xFC01CDB3
fx_Explosion_HugeOil_LOD1,0x99FEF4D6,2583622870,0,5726,0x8000AD50,0x000113AF,0x99FEF4D6
fx_Explosion_HugeOil_RigOnly,0x0B9A59F4,194664948,0,2784,0x80008756,0xFFFFFFFF,0x0B9A59F4
fx_Explosion_HugeOilTower,0x150059D4,352344532,0,3391,0x8000910A,0x00002648,0x150059D4
fx_Explosion_HugeOilTower_LOD0,0xF09B8A90,4036725392,0,5733,0x8000AD57,0x00007A5B,0xF09B8A90
fx_Explosion_HugeOilTower_LOD1,0xDA9DA685,3667764869,0,5734,0x8000AD58,0x00000C59,0xDA9DA685
fx_Explosion_HugeOilTower_RigOnly,0x10E37095,283340949,0,2785,0x80008757,0xFFFFFFFF,0x10E37095
fx_Explosion_HugeOilTowerBoat,0x37C5936A,935695210,1,5798,0x8000AF00,0x0000330D,0x37C5936A
fx_Explosion_Large,0x0538CC93,87608467,0,454,0x80005695,0x00003801,0x0538CC93
fx_Explosion_Large_LOD0,0x89DC4011,2312912913,0,5721,0x8000AD4B,0xFFFFFFFF,0x89DC4011
fx_Explosion_Large_LOD1,0x8FDA0AEC,2413431532,0,5722,0x8000AD4C,0xFFFFFFFF,0x8FDA0AEC
fx_Explosion_Medium,0x7A757DBB,2054520251,0,3111,0x80008C09,0x00000E18,0x7A757DBB
fx_Explosion_Medium_LOD0,0x4087C799,1082640281,0,5729,0x8000AD53,0x0000CE1A,0x4087C799
fx_Explosion_Medium_LOD1,0xE684FB54,3867474772,0,5730,0x8000AD54,0x0000A1AD,0xE684FB54
fx_Explosion_MediumBoat,0x27531981,659757441,1,5958,0x8000B1FB,0xFFFFFFFF,0x27531981
fx_Explosion_MediumOil,0xD6FB13A1,3606778785,0,753,0x80006205,0x0000C881,0xD6FB13A1
fx_Explosion_MediumOil_LOD0,0xB0987253,2962780755,0,5731,0x8000AD55,0x0000F734,0xB0987253
fx_Explosion_MediumOil_LOD1,0xCE9662F6,3465962230,0,5732,0x8000AD56,0x000059DA,0xCE9662F6
fx_Explosion_MediumOilPipe,0xFA3F97E5,4198471653,0,3389,0x80009107,0xFFFFFFFF,0xFA3F97E5
fx_Explosion_Small,0xE7AA5B4B,3886701387,0,3112,0x80008C0A,0x0000C0DA,0xE7AA5B4B
fx_Explosion_Small_LOD0,0x991D9B49,2568854345,0,5723,0x8000AD4D,0xFFFFFFFF,0x991D9B49
fx_Explosion_Small_LOD1,0x7F1B33C4,2132489156,0,5724,0x8000AD4E,0xFFFFFFFF,0x7F1B33C4
fx_Explosion_SmallBoat,0xD96D22F1,3647808241,1,5959,0x8000B1FC,0x0000CD5C,0xD96D22F1
fx_ExplosionGrit,0x6AD474EF,1792308463,0,743,0x800061FA,0x0000AB35,0x6AD474EF
fx_ExplosionGritDelay3,0x9DB60747,2645952327,0,1270,0x80006D76,0xFFFFFFFF,0x9DB60747
fx_ImpactShockwaveMedium,0xE10E0D0C,3775794444,0,1666,0x80007359,0x00004E31,0xE10E0D0C
fx_OilrigDebrisDestroy,0x11199B75,286890869,0,755,0x80006207,0x0000F818,0x11199B75
fx_OilrigDebrisDestroyExplosion,0x360357A6,906188710,0,776,0x80006221,0x000047B5,0x360357A6
fx_ShortCollapseCoverDust,0xDCF9ED86,3707366790,0,5998,0x9000006A,0x00010107,0xDCF9ED86
fx_ShortCollapseCoverDustBottom,0x9C913EA3,2626764451,0,5315,0x8000A928,0x00010738,0x9C913EA3
fx_ShortCollapseCoverDustFort,0xDC6FD589,3698316681,0,5312,0x8000A924,0x0000BF8A,0xDC6FD589
fx_ShortCollapseCoverDustFortStart,0x27AC0203,665584131,0,5313,0x8000A926,0xFFFFFFFF,0x27AC0203
fx_ShortCollapseCoverDustStart,0xF3D0717A,4090524026,0,3701,0x80009552,0x0000FB7D,0xF3D0717A
fx_ShortCollapseFire,0xFE2734ED,4263982317,0,3115,0x80008C0D,0x0000657F,0xFE2734ED
fx_ShortCollapseFireDelay,0x87F84666,2281195110,0,5359,0x8000A95D,0x0000FCEF,0x87F84666
fx_ShortCoverDustBottom,0x2ABC0D28,716967208,0,5316,0x8000A929,0xFFFFFFFF,0x2ABC0D28
fx_TinyCollapseCoverDust,0xB66CF4AA,3060593834,0,5333,0x8000A93A,0x0000571A,0xB66CF4AA
fx_TinyCollapseCoverDustBottom,0xA126713F,2703651135,0,5334,0x8000A93B,0x00005A12,0xA126713F
fx_TinyCollapseFire,0x18281EE9,405282537,0,5358,0x8000A95C,0xFFFFFFFF,0x18281EE9
Garbage Truck,0x1015767F,269842047,1,2183,0x800081D3,0x000076E6,0x1015767F
Garbage Truck (Driver),0xAF8AEAEA,2945116906,1,4291,0x80009CBE,0xFFFFFFFF,0xAF8AEAEA
Garbage Truck (Driver) (Civ Industrial female),0x41195AFC,1092180732,1,4293,0x80009CC0,0x0000EFAC,0x41195AFC
Garbage Truck (Driver) (Civ Industrial male),0xE242790D,3796007181,1,4292,0x80009CBF,0x0000B1D2,0xE242790D
Garbage_Driver,0xFC338953,4231235923,0,5060,0x8000A3F9,0xFFFFFFFF,0xFC338953
Generic_Large_Interior,0x4EB64B07,1320569607,0,2366,0x80008320,0x00001A23,0x4EB64B07
Generic_Small_Interior,0xFDC46BF3,4257508339,0,2365,0x8000831F,0xFFFFFFFF,0xFDC46BF3
GlassShards,0xB6655EC8,3060096712,0,1100,0x80006A84,0x0001225E,0xB6655EC8
gleach,0xEF44FAAB,4014275243,0,895,0x80006464,0x00003662,0xEF44FAAB
gleach child 1,0x40537CAC,1079213228,0,896,0x80006465,0x0000B890,0x40537CAC
gleach child 2,0xDA509D83,3662716291,0,897,0x80006466,0x0000DB5E,0xDA509D83
global_debris_woodbeams01,0x28FCBBBB,687651771,0,525,0x80005A4F,0x0000C6B8,0x28FCBBBB
global_env_tree_large_debris,0xE25EA4C7,3797853383,0,2800,0x80008766,0x00003BD5,0xE25EA4C7
global_env_tree_medium_debris,0x6F648A87,1868860039,0,1946,0x80007EF4,0x000064EE,0x6F648A87
global_env_treecanopy_debris,0x5F75A3D7,1601545175,0,5192,0x8000A550,0x00009193,0x5F75A3D7
global_particle_0x80009e34,0xE7C9E46F,3888768111,0,4470,0x80009E34,0x00011DF2,0xE7C9E46F
global_particle_airstrike_artillery,0xF132D8D1,4046641361,0,1949,0x80007FF3,0xFFFFFFFF,0xF132D8D1
global_particle_airstrike_bunkerbuster,0xEEECE9F9,4008503801,0,1975,0x80008011,0xFFFFFFFF,0xEEECE9F9
global_particle_airstrike_bunkerbuster_flash,0x1C0D7336,470643510,0,5735,0x8000AD59,0x00001C88,0x1C0D7336
global_particle_airstrike_bunkerbuster_initial,0x4DCC85CC,1305249228,0,4861,0x8000A245,0x00005F4E,0x4DCC85CC
global_particle_airstrike_carpetbomb_LOD0,0xDF505090,3746582672,0,1971,0x8000800C,0x000107B8,0xDF505090
global_particle_airstrike_carpetbomb_LOD1,0xC9526C85,3377622149,0,5297,0x8000A915,0xFFFFFFFF,0xC9526C85
global_particle_airstrike_clusterbomb,0xBBAD61F9,3148702201,0,1972,0x8000800E,0xFFFFFFFF,0xBBAD61F9
global_particle_airstrike_clusterbomb_flame,0xFDE728C5,4259784901,0,3443,0x800091FF,0x000072A9,0xFDE728C5
global_particle_airstrike_cruisemissile,0x3113506C,823349356,0,3433,0x800091F2,0x00007B87,0x3113506C
global_particle_airstrike_daisycutter,0x65E42D40,1709452608,0,3429,0x800091EE,0xFFFFFFFF,0x65E42D40
global_particle_airstrike_distance,0xA3ADF8C8,2746087624,0,4865,0x8000A24A,0x00003358,0xA3ADF8C8
global_particle_airstrike_exit_explosion,0x9EC090A1,2663420065,0,1888,0x80007734,0x00002257,0x9EC090A1
global_particle_airstrike_fuelairbomb,0x8B944877,2341750903,0,3407,0x8000911F,0xFFFFFFFF,0x8B944877
global_particle_airstrike_missile,0x5FED4B9B,1609386907,0,1974,0x80008010,0x00013576,0x5FED4B9B
global_particle_airstrike_moab,0xC2F6DEE0,3270958816,0,1994,0x8000802A,0x00000C10,0xC2F6DEE0
global_particle_airstrike_rocket_artillery_LOD0,0xB3F67166,3019272550,0,5299,0x8000A917,0x000049A4,0xB3F67166
global_particle_airstrike_rocket_artillery_LOD1,0xD5F8E583,3589858691,0,5300,0x8000A918,0xFFFFFFFF,0xD5F8E583
global_particle_airstrike_smartbomb,0x8EB9C034,2394538036,0,3436,0x800091F5,0x000111BF,0x8EB9C034
global_particle_airstrike_tactnuke,0x45D71EEA,1171726058,0,3404,0x8000911B,0x000124D8,0x45D71EEA
global_particle_airstrike_tactnuke_distance,0x14B7D77C,347592572,0,5707,0x8000AD3C,0xFFFFFFFF,0x14B7D77C
global_particle_blastdoors_ext_smoke,0xEE56EB8F,3998673807,0,3406,0x8000911D,0xFFFFFFFF,0xEE56EB8F
global_particle_blastdoors_tunnelbottom_smoke,0xCE764F3D,3463860029,0,3691,0x80009548,0xFFFFFFFF,0xCE764F3D
global_particle_blastdoors_tunneltop_smoke,0x6DF39525,1844679973,0,3690,0x80009547,0xFFFFFFFF,0x6DF39525
global_particle_boatroostertail,0xE1FE22C4,3791528644,1,4849,0x8000A238,0xFFFFFFFF,0xE1FE22C4
global_particle_boatroostertail_slow,0xB43ADDD0,3023756752,1,4850,0x8000A239,0xFFFFFFFF,0xB43ADDD0
global_particle_boatroostertail_small,0x875B9010,2270924816,1,3716,0x80009562,0x00004C57,0x875B9010
global_particle_boatroostertail_small_drift,0xC36D5A48,3278723656,1,3718,0x80009564,0x000103CF,0xC36D5A48
global_particle_boatroostertail_small_slow,0x7601FDC4,1979841988,1,3717,0x80009563,0x0000DFB0,0x7601FDC4
global_particle_boatwake,0x33DF8EDA,870289114,1,3699,0x80009550,0x0000F871,0x33DF8EDA
global_particle_boatwake_drift,0xC92D0D2E,3375172910,1,3704,0x80009555,0x00001842,0xC92D0D2E
global_particle_boatwake_drift_small,0x16141FAA,370417578,1,5193,0x8000A551,0x000018DD,0x16141FAA
global_particle_boatwake_point,0x8F3162A5,2402378405,1,4848,0x8000A237,0xFFFFFFFF,0x8F3162A5
global_particle_boatwake_point_slow,0x73BF064F,1941898831,1,4851,0x8000A23A,0xFFFFFFFF,0x73BF064F
global_particle_boatwake_slow,0xEDAB7A02,3987438082,1,3703,0x80009554,0x0000C4B1,0xEDAB7A02
global_particle_boatwake_slow_small,0xF1C7B02E,4056395822,1,5194,0x8000A552,0x0000036C,0xF1C7B02E
global_particle_boatwake_small,0x8032FA06,2150824454,1,5195,0x8000A554,0x0000A52C,0x8032FA06
global_particle_buildingdebrislarge,0xD1492CDA,3511233754,0,1897,0x80007743,0xFFFFFFFF,0xD1492CDA
global_particle_bunker_top_smoke,0x98EE4149,2565751113,0,3692,0x80009549,0x00001A4E,0x98EE4149
global_particle_debris_rpg01,0x44576F90,1146580880,0,1978,0x80008017,0xFFFFFFFF,0x44576F90
global_particle_dirtexplosion,0xB7EDE5F8,3085821432,0,5349,0x8000A94E,0x00001A91,0xB7EDE5F8
global_particle_dirtexplosion_fan_large,0xDF2F904A,3744436298,0,5376,0x8000A970,0x0000AC2F,0xDF2F904A
global_particle_dirtexplosion_large,0x46DB9478,1188795512,0,5350,0x8000A94F,0x00010AAB,0x46DB9478
global_particle_dirtexplosion_small,0xEB216074,3944833140,0,5351,0x8000A950,0xFFFFFFFF,0xEB216074
global_particle_dustexplosion,0x338AC051,864731217,0,1898,0x80007744,0xFFFFFFFF,0x338AC051
global_particle_dustfall,0xCA4220A3,3393331363,0,5336,0x8000A93D,0x0000A963,0xCA4220A3
global_particle_dustshanty,0x03723F4D,57818957,0,3702,0x80009553,0xFFFFFFFF,0x03723F4D
global_particle_duststrike,0x26E1A04A,652320842,0,1889,0x80007736,0x00006D47,0x26E1A04A
global_particle_dusttrail,0xFAB952F0,4206449392,0,3119,0x80008C18,0xFFFFFFFF,0xFAB952F0
global_particle_env_bug_swarm_placeable,0x6958E54F,1767433551,0,3132,0x80008C27,0x0000EE9E,0x6958E54F
global_particle_env_firesmokeplume_infinite,0x07C664D5,130442453,0,4859,0x8000A243,0x00006CA4,0x07C664D5
global_particle_env_godray2_placeable,0x7956CD3C,2035731772,0,4483,0x80009E48,0x00011890,0x7956CD3C
global_particle_env_godray_placeable,0xC743959A,3343095194,0,3380,0x800090FC,0xFFFFFFFF,0xC743959A
global_particle_env_merida_smoke_boat,0x0A9BF54F,177993039,1,5769,0x8000AED6,0x00009EB1,0x0A9BF54F
global_particle_env_merida_smoke_infinite,0x100DAAB9,269331129,0,3117,0x80008C10,0x00006084,0x100DAAB9
global_particle_env_mist_light_placeable,0xE2D5AB12,3805653778,0,4858,0x8000A241,0x0000D108,0xE2D5AB12
global_particle_env_smokeplume_boat,0xC85169EF,3360778735,1,5770,0x8000AED7,0xFFFFFFFF,0xC85169EF
global_particle_env_smokeplume_boat_LOD1,0x3F303830,1060124720,1,5779,0x8000AEE0,0xFFFFFFFF,0x3F303830
global_particle_env_smokeplume_distance,0x81B1D9D4,2175916500,0,4868,0x8000A250,0xFFFFFFFF,0x81B1D9D4
global_particle_env_smokeplume_distance_light,0x68CD69CD,1758292429,0,4870,0x8000A252,0xFFFFFFFF,0x68CD69CD
global_particle_env_smokeplume_distance_light_LOD1,0x1B4B3AFA,457915130,0,5774,0x8000AEDB,0x000105E6,0x1B4B3AFA
global_particle_env_smokeplume_distance_LOD0,0x76500A90,1984957072,0,5773,0x8000AEDA,0x0000F359,0x76500A90
global_particle_env_smokeplume_distance_LOD1,0x60522685,1615996549,0,5772,0x8000AED9,0x0000811C,0x60522685
global_particle_env_smokeplume_distance_tall,0x0E187EA2,236486306,0,4869,0x8000A251,0xFFFFFFFF,0x0E187EA2
global_particle_env_smokeplume_distance_tall_light,0x549CD12B,1419563307,0,4871,0x8000A253,0x0000940C,0x549CD12B
global_particle_env_smokeplume_distance_tall_light_LOD1,0xB887A2A4,3095896740,0,5776,0x8000AEDD,0x0000703D,0xB887A2A4
global_particle_env_smokeplume_distance_tall_LOD1,0xD424C6D7,3559179991,0,5775,0x8000AEDC,0x0000114B,0xD424C6D7
global_particle_env_smokeplume_infinite,0x58AC1659,1487672921,0,3129,0x80008C23,0x000005ED,0x58AC1659
global_particle_env_smokeplume_infinite_LOD1,0x1635366E,372586094,0,5777,0x8000AEDE,0x00011E17,0x1635366E
global_particle_env_smokeplume_light_infinite,0x3969FD12,963247378,0,3384,0x80009100,0xFFFFFFFF,0x3969FD12
global_particle_env_smokeplume_light_infinite_LOD1,0x929663A7,2459329447,0,5778,0x8000AEDF,0x0000CC94,0x929663A7
global_particle_exp_falling_debris_airstrike,0xBB148FF6,3138686966,0,5379,0x8000A973,0x0000E99D,0xBB148FF6
global_particle_exp_falling_debris_huge,0x71186BE1,1897425889,0,3432,0x800091F1,0x00001298,0x71186BE1
global_particle_exp_falling_debris_lrg,0xC0D14C79,3234942073,0,3431,0x800091F0,0xFFFFFFFF,0xC0D14C79
global_particle_exp_falling_debris_lrg_special,0x72DEAE19,1927196185,0,5378,0x8000A972,0x0000E638,0x72DEAE19
global_particle_exp_falling_debris_lrg_tall,0x95D31FC9,2513641417,0,3434,0x800091F3,0x00005285,0x95D31FC9
global_particle_exp_falling_debris_med,0xB1FE2F96,2986225558,0,3442,0x800091FC,0x00002B83,0xB1FE2F96
global_particle_exp_falling_debris_med_tall,0x98AF6234,2561630772,0,3441,0x800091FB,0x00000D0F,0x98AF6234
global_particle_exp_falling_debris_med_tall_LOD0,0x481DC970,1209911664,0,5298,0x8000A916,0x00013671,0x481DC970
global_particle_exp_shockwave_ground,0x72FDE10D,1929240845,0,3417,0x80009129,0x0000036A,0x72FDE10D
global_particle_exp_shockwave_ground_bunkerbuster,0x40E58CE4,1088785636,0,5342,0x8000A945,0x00004B67,0x40E58CE4
global_particle_exp_shockwave_ground_bunkerbuster_a,0x1162EEAC,291696300,0,5343,0x8000A946,0x0000E142,0x1162EEAC
global_particle_exp_shockwave_ground_bunkerbuster_b,0xAB600F83,2875199363,0,5344,0x8000A947,0x0000A8AC,0xAB600F83
global_particle_exp_shockwave_ground_lrg,0x96BEBFA1,2529083297,0,3428,0x800091ED,0x00013543,0x96BEBFA1
global_particle_exp_shockwave_ground_moab,0xC88A5AE1,3364510433,0,5341,0x8000A943,0x0000DBE9,0xC88A5AE1
global_particle_exp_shockwave_ground_pep,0x0B48A267,189309543,0,5746,0x8000AD6B,0x000051E7,0x0B48A267
global_particle_exp_shockwave_ground_sml,0x9042EDA4,2420305316,0,3437,0x800091F6,0x00004E0E,0x9042EDA4
global_particle_exp_shockwave_ground_tactnuke,0x9590904F,2509279311,0,3405,0x8000911C,0xFFFFFFFF,0x9590904F
global_particle_exp_shockwave_ground_tiny,0x7DEEC326,2112799526,0,3438,0x800091F7,0x000114DD,0x7DEEC326
global_particle_exp_shockwave_ground_tiny_asphalt,0x2E796D6A,779709802,0,4846,0x8000A235,0x00009E32,0x2E796D6A
global_particle_exp_shockwave_ground_tiny_concrete,0x3E3664CC,1043752140,0,4847,0x8000A236,0x0000BF9D,0x3E3664CC
global_particle_exp_shockwave_ground_tiny_grass,0x82186D45,2182638917,0,4845,0x8000A234,0x00002630,0x82186D45
global_particle_exp_sparks_sphere_lrg,0xA2D1A7B6,2731648950,0,3430,0x800091EF,0x000020F7,0xA2D1A7B6
global_particle_explosion,0x57F368D9,1475569881,0,5997,0x90000069,0x0000FA7C,0x57F368D9
global_particle_explosion_c4,0x98FE1D7D,2566790525,0,1992,0x80008028,0x0000EFA4,0x98FE1D7D
global_particle_explosion_canvas,0xD0329D94,3492978068,0,3399,0x80009113,0xFFFFFFFF,0xD0329D94
global_particle_explosion_canvas_large,0x45FE04E4,1174275300,0,3400,0x80009114,0x000007D6,0x45FE04E4
global_particle_explosion_clothes_a,0x05F94DB0,100224432,0,5356,0x8000A956,0x00013042,0x05F94DB0
global_particle_explosion_clothes_b,0xEFF6EC77,4025937015,0,5357,0x8000A957,0x0000F069,0xEFF6EC77
global_particle_explosion_feathers,0xDFAAA9E8,3752503784,0,4480,0x80009E42,0xFFFFFFFF,0xDFAAA9E8
global_particle_explosion_flag_blue,0x256C3DC9,627850697,0,5794,0x8000AEFA,0x0000D45C,0x256C3DC9
global_particle_explosion_flag_red,0x8221D026,2183254054,0,5793,0x8000AEF9,0xFFFFFFFF,0x8221D026
global_particle_explosion_flash,0x458BF396,1166799766,0,1986,0x8000801F,0x00006F6C,0x458BF396
global_particle_explosion_flash_large,0xB7C5C5FA,3083191802,0,3370,0x800090F1,0x00003E72,0xB7C5C5FA
global_particle_explosion_guts,0xA11F9967,2703202663,0,5738,0x8000AD61,0x0000929C,0xA11F9967
global_particle_explosion_heli_bladeflame,0x946D93E4,2490209252,1,1981,0x8000801A,0x00012589,0x946D93E4
global_particle_explosion_heli_bladesparks,0x0BA8DD59,195616089,1,1982,0x8000801B,0xFFFFFFFF,0x0BA8DD59
global_particle_explosion_heli_flame,0x0F2F66A8,254764712,1,2852,0x80008843,0x000026DD,0x0F2F66A8
global_particle_explosion_huge,0x5A8AB4FD,1519039741,0,3191,0x80008E8D,0xFFFFFFFF,0x5A8AB4FD
global_particle_explosion_huge_oil,0x75ED7824,1978497060,0,3192,0x80008E8E,0x00013E0D,0x75ED7824
global_particle_explosion_medium,0xE5802F81,3850383233,0,1989,0x80008022,0x0000A88C,0xE5802F81
global_particle_explosion_medium_oil,0x043828E0,70789344,0,3193,0x80008E8F,0xFFFFFFFF,0x043828E0
global_particle_explosion_money_large,0x78311300,2016482048,0,5322,0x8000A92F,0x0000D32A,0x78311300
global_particle_explosion_money_large_fire,0x50D6FCC3,1356266691,0,5332,0x8000A939,0x000056F7,0x50D6FCC3
global_particle_explosion_money_small,0x2B9F96FC,731879164,0,5323,0x8000A930,0x0000EE0F,0x2B9F96FC
global_particle_explosion_papers,0x5E3601BD,1580597693,0,5198,0x8000A557,0x00012167,0x5E3601BD
global_particle_explosion_parrotfeathers,0xCE91FE1C,3465674268,0,4842,0x8000A225,0x0000EAC8,0xCE91FE1C
global_particle_explosion_pickup_ammo,0x03451E79,54861433,0,5327,0x8000A934,0x00011C22,0x03451E79
global_particle_explosion_pickup_c4,0x48CE797A,1221491066,0,5331,0x8000A938,0x00003332,0x48CE797A
global_particle_explosion_pickup_fuel,0x170E0A0F,386796047,0,5741,0x8000AD65,0x0000985B,0x170E0A0F
global_particle_explosion_pickup_grenade,0xF1C5A4D3,4056261843,0,5329,0x8000A936,0x00001C3F,0xF1C5A4D3
global_particle_explosion_pickup_health,0x25F57375,636842869,0,5328,0x8000A935,0x0000D482,0x25F57375
global_particle_explosion_pickup_large,0x743A2AD4,1949969108,0,5324,0x8000A931,0x0000D0ED,0x743A2AD4
global_particle_explosion_pickup_money,0xDEF99209,3740897801,0,5325,0x8000A932,0x0000536A,0xDEF99209
global_particle_explosion_pickup_money_small,0xB35F1111,3009351953,0,5326,0x8000A933,0x00008F40,0xB35F1111
global_particle_explosion_pickup_rocket,0xA24B5B2B,2722847531,0,5330,0x8000A937,0x000028A4,0xA24B5B2B
global_particle_explosion_plaster_chips,0x1B329175,456298869,0,5764,0x8000AED1,0x00012B32,0x1B329175
global_particle_explosion_rpg,0xC2C0EEFD,3267423997,0,1979,0x80008018,0xFFFFFFFF,0xC2C0EEFD
global_particle_explosion_rpg_center,0xB3EE5AAB,3018742443,0,1980,0x80008019,0xFFFFFFFF,0xB3EE5AAB
global_particle_explosion_shockwave_ring,0x94A59F9E,2493882270,0,1987,0x80008020,0x00004C8A,0x94A59F9E
global_particle_explosion_shockwave_sphere,0x772FF1B7,1999630775,0,1985,0x8000801E,0x000010F8,0x772FF1B7
global_particle_explosion_shockwave_sphere_bunkerbuster,0xBFE62FD2,3219533778,0,4860,0x8000A244,0xFFFFFFFF,0xBFE62FD2
global_particle_explosion_small,0xD21C3CE1,3525065953,0,1990,0x80008026,0x0000B55E,0xD21C3CE1
global_particle_explosion_tankhatch,0xB334C7E6,3006580710,1,1958,0x80007FFD,0xFFFFFFFF,0xB334C7E6
global_particle_explosion_tankhull,0xFB159F49,4212498249,1,1963,0x80008004,0xFFFFFFFF,0xFB159F49
global_particle_explosion_tankturretflame,0x1E54DCAF,508877999,1,1964,0x80008005,0xFFFFFFFF,0x1E54DCAF
global_particle_explosion_tankturretseam,0x590A8C40,1493863488,1,1961,0x80008002,0x0000E4CC,0x590A8C40
global_particle_explosion_tiny,0x6335F002,1664479234,0,1993,0x80008029,0x0000F99D,0x6335F002
global_particle_explosion_treetrunk,0xC3B1D63A,3283211834,0,3401,0x80009115,0x00010850,0xC3B1D63A
global_particle_explosion_vehicle_air,0xC6622D45,3328322885,1,1983,0x8000801C,0xFFFFFFFF,0xC6622D45
global_particle_explosion_vehicle_ground,0xDC673342,3697750850,1,1962,0x80008003,0x00000443,0xDC673342
global_particle_explosion_vehicle_weakpoint,0x0544C717,88393495,1,5791,0x8000AEF7,0x00013BDE,0x0544C717
global_particle_explosion_water_large,0x2438D2A1,607703713,0,4867,0x8000A24F,0x00005A2D,0x2438D2A1
global_particle_explosion_waterbumper,0x71A6013C,1906704700,0,3733,0x80009574,0x0000EC09,0x71A6013C
global_particle_explosion_watertower,0xA8F00200,2834301440,0,3732,0x80009573,0x0000639E,0xA8F00200
global_particle_explosionhuge,0xF85E869C,4166944412,0,6000,0x9000006D,0xFFFFFFFF,0xF85E869C
global_particle_explosionlarge,0x639F99B6,1671403958,0,6001,0x9000006E,0x000049ED,0x639F99B6
global_particle_explosionoiltower,0x619FE42A,1637868586,0,3390,0x80009109,0x00000F1B,0x619FE42A
global_particle_explosionsmall,0x840E78FE,2215540990,0,6002,0x9000006F,0xFFFFFFFF,0x840E78FE
global_particle_explosionverysmall,0x351DD232,891146802,0,6003,0x90000070,0x00001521,0x351DD232
global_particle_fire_armwrestling,0xD0F96D18,3506007320,0,1959,0x80007FFE,0x00005245,0xD0F96D18
global_particle_fire_carhood,0xC6666A25,3328600613,0,3108,0x80008C06,0x00009C09,0xC6666A25
global_particle_fire_jetengine_boost_infinite,0xF8068AAD,4161178285,0,5706,0x8000AD3B,0xFFFFFFFF,0xF8068AAD
global_particle_fire_jetengine_end,0x384185DC,943818204,0,5517,0x8000AACD,0xFFFFFFFF,0x384185DC
global_particle_fire_jetengine_infinite,0x5D6365F9,1566795257,0,5382,0x8000A976,0x00012D57,0x5D6365F9
global_particle_fire_jetengine_orange_infinite,0x69333F6E,1764966254,0,5705,0x8000AD3A,0x00006CC1,0x69333F6E
global_particle_fireblue_infinite,0x791258A3,2031245475,0,4486,0x80009E4C,0x0000D91D,0x791258A3
global_particle_fireboatflamejet,0xFB1C0DB8,4212919736,1,3724,0x8000956A,0x000084D9,0xFB1C0DB8
global_particle_fireboatflamejet_smoke,0x54AAFB66,1420491622,1,3736,0x80009577,0x0000AA57,0x54AAFB66
global_particle_fireboatgrande,0x148F0151,344916305,1,3720,0x80009566,0x00000DEE,0x148F0151
global_particle_fireboatgrande_smoke,0xBD19723B,3172561467,1,3737,0x80009578,0x0000E838,0xBD19723B
global_particle_fireboatlarge,0x440BEA87,1141631623,1,5197,0x8000A556,0x0000F953,0x440BEA87
global_particle_fireboatmedium,0xF05590E7,4032139495,1,3721,0x80009567,0x0000482A,0xF05590E7
global_particle_fireboatsmall,0x798CBC2F,2039266351,1,3722,0x80009568,0x000054F1,0x798CBC2F
global_particle_fireboattiny,0x71BD9CD4,1908251860,1,3723,0x80009569,0x000064F4,0x71BD9CD4
global_particle_fireflare_infinite,0xEEFB3B23,4009442083,0,3726,0x8000956C,0x0000A1D1,0xEEFB3B23
global_particle_firegrandesmoke,0x50888846,1351125062,0,1896,0x8000773F,0x00012F0A,0x50888846
global_particle_firegrandesmoke_infinite,0x90D31235,2429751861,0,3392,0x8000910B,0x000074E7,0x90D31235
global_particle_firegrandesmoke_infinite_smoke,0xF8C87BEF,4173888495,0,4465,0x80009E2F,0x00010BED,0xF8C87BEF
